Id,Predicted
1,23.644068759392674
2,28.050079177746994
3,-1279.3747208209832
4,23.644068759392674
5,21.438237477268537
6,21.62642803755353
7,22.17130390645437
8,29.839005383169617
9,2736.871627417605
10,25.432519986854814
11,23.480150496527365
12,26.444126860210652
13,-215.06870242077815
14,32.20098678260334
15,-6931.614731896263
16,20.655783053417995
17,-125.89276418171802
18,40.63725220233104
19,-2818.871085450206
20,-7522.657064795607
21,-7063.369204848745
22,-6905.621138662399
23,41.66895043246611
24,39.12829929798697
25,40.63725220233104
26,21.556825798094177
27,41.66895043246611
28,23.033916701892263
29,-1950.3364435104136
30,33.00244099211758
31,-22745.90958947193
32,46.35694771578104
33,35.999628007613815
34,29.22436070394739
35,21.38658055820731
36,35.999628007613815
37,35.999628007613815
38,60.249465682454435
39,29.756251744146297
40,-1825.2285084203372
41,29.839005383169617
42,-6677.52763051802
43,23.644068759392674
44,-1406.8505736957186
45,35.999628007613815
46,-6275.895393568951
47,55.171250110561296
48,-7021.480941985574
49,23.644068759392674
50,-8755.8009097227
51,24.027354182555126
52,29.839005383169617
53,32.04887752535516
54,35.999628007613815
55,33.00244099211758
56,-5929.609853488515
57,264.21650287740925
58,55.171250110561296
59,29.756251744146297
60,55.02310683931448
61,-8247.769808790545
62,60.249465682454435
63,28.050079177746994
64,-1760.8180753719516
65,444.52006956173545
66,33.172004498252534
67,33.00244099211758
68,32.789401815347986
69,44.78344785295059
70,-27450.40855102783
71,-6142.311128767284
72,55.171250110561296
73,21.61098478406124
74,23.033916701892263
75,23.033916701892263
76,19.1814079933114
77,36.030399145244225
78,143.55902056023737
79,28.855187569695623
80,33.00244099211758
81,23.644068759392674
82,38.00982561783192
83,41.66895043246611
84,28.231826673680036
85,29.839005383169617
86,-19174.35329091817
87,41.757836395214206
88,23.644068759392674
89,20.655783053417995
90,35.999628007613815
91,2177.8119741915043
92,-21872.990078868905
93,31.243931476743207
94,-810.1377905580223
95,31.243931476743207
96,23.644068759392674
97,-865.009223906948
98,20.877805517028484
99,21.61098478406124
100,35.69791682836861
101,44.78344785295059
102,-362.79570377359266
103,55.171250110561296
104,40.63725220233104
105,21.38658055820731
106,30.768253734183197
107,-9122.622124799931
108,40.63725220233104
109,44.78344785295059
110,-1508.2189250306874
111,23.644068759392674
112,40.63725220233104
113,21.438237477268537
114,18.41681620387306
115,36.45525512056944
116,49.339458312952466
117,28.855187569695623
118,55.171250110561296
119,-4907.902421248224
120,26.70769537141767
121,-2538.434590100046
122,-21516.814174507927
123,21.44003720944654
124,-7426.628073504442
125,21.38658055820731
126,29.756251744146297
127,-812.8544495411688
128,-7200.649163313956
129,-2516.8913988131444
130,35.999628007613815
131,-9239.953454006436
132,300.80784538837963
133,-2076.6026705911304
134,686.7203115115966
135,-777.2375864174062
136,-9361.398326819337
137,23.033916701892263
138,44.78344785295059
139,-7128.58019240736
140,21.989527469403868
141,36.45525512056944
142,-1280.8328812740328
143,23.033916701892263
144,-1495.4369315550944
145,43.906134370754394
146,45.921082863088586
147,-6278.627904163334
148,-1441.486112956271
149,23.644068759392674
150,-20733.857186443314
151,2911.1782312594437
152,26.70769537141767
153,35.999628007613815
154,-1027.2428696646891
155,21.88863599580475
156,41.66895043246611
157,-12356.64220864566
158,21.38658055820731
159,23.644068759392674
160,29.839005383169617
161,-1092.4357817584282
162,-7721.078271142372
163,35.999628007613815
164,26.70769537141767
165,-9849.07067477136
166,36.45525512056944
167,55.171250110561296
168,1324.0759178480866
169,31.771825761507866
170,39.405356303712615
171,21.38658055820731
172,35.999628007613815
173,-4633.458069866707
174,35.999628007613815
175,22.467738047070206
176,23.825121150497417
177,20.877805517028484
178,-5190.959997141862
179,20.477722018934223
180,-1794.0459806548868
181,23.49919649286336
182,23.644068759392674
183,28.050079177746994
184,29.756251744146297
185,26.70769537141767
186,-196.48244324915947
187,31.192583644550904
188,39.405356303712615
189,25.342980317905212
190,20.655783053417995
191,-8189.370728990705
192,22.05898066874201
193,-1448.6070258821971
194,21.459699912762417
195,-3324.1391926937195
196,-4644.027375839975
197,29.756251744146297
198,21.38658055820731
199,-2862.142912109844
200,-1643.5664785231102
201,40.63725220233104
202,40.63725220233104
203,-34318.822598569284
204,29.756251744146297
205,-9759.376441388067
206,49.339458312952466
207,26.70769537141767
208,41.63932177821675
209,39.67302719576642
210,41.66895043246611
211,35.999628007613815
212,21.44003720944654
213,-24392.93169403856
214,-5523.495280276422
215,39.00870818126893
216,36.45525512056944
217,41.66895043246611
218,21.013063869289507
219,43.28971212257166
220,48.56236157846881
221,31.38694894023244
222,-11800.823069796694
223,-27683.834121813736
224,23.033916701892263
225,29.85263900931697
226,24.369289328277425
227,20.877805517028484
228,-167.40760916614016
229,28.088270994862125
230,40.63725220233104
231,21.279729004155794
232,-3875.2708298761568
233,29.756251744146297
234,21.61098478406124
235,-3719.81899837478
236,-8708.78062164264
237,23.644068759392674
238,-4218.61023837868
239,30.768253734183197
240,35.999628007613815
241,35.999628007613815
242,-2359.062233530809
243,-16891.52507106262
