Id,Predicted
1,94.19067125443371
2,70.97684692703734
3,-3167.4918215346693
4,70.97684692703734
5,70.97684692703734
6,70.97684692703734
7,70.97684692703734
8,94.19067125443371
9,-964.772221363281
10,70.97684692703734
11,70.97684692703734
12,70.97684692703734
13,-1715.612477193486
14,70.97684692703734
15,-7822.2446871393295
16,70.97684692703734
17,-390.79591416036413
18,70.97684692703734
19,-2686.2934844242623
20,-9534.623470993893
21,-3666.5881480184103
22,-7775.779119401077
23,94.19067125443371
24,70.97684692703734
25,70.97684692703734
26,70.97684692703734
27,94.19067125443371
28,70.97684692703734
29,-2167.8287442863466
30,70.97684692703734
31,-25640.901117102898
32,70.97684692703734
33,70.97684692703734
34,70.97684692703734
35,70.97684692703734
36,70.97684692703734
37,70.97684692703734
38,94.19067125443371
39,70.97684692703734
40,-1420.2500778587867
41,70.97684692703734
42,-8115.065373561749
43,70.97684692703734
44,-1396.5937685453246
45,70.97684692703734
46,-7076.142996188937
47,70.97684692703734
48,-7963.484419450995
49,70.97684692703734
50,-6049.817233528904
51,94.19067125443371
52,94.19067125443371
53,70.97684692703734
54,70.97684692703734
55,94.19067125443371
56,-7378.293825697574
57,-67.02794400780908
58,94.19067125443371
59,94.19067125443371
60,94.19067125443371
61,-8667.463619793005
62,94.19067125443371
63,94.19067125443371
64,-1369.636500489245
65,-1010.6406805878784
66,70.97684692703734
67,70.97684692703734
68,70.97684692703734
69,70.97684692703734
70,-32562.65885110858
71,-6993.808894205564
72,70.97684692703734
73,70.97684692703734
74,70.97684692703734
75,70.97684692703734
76,70.97684692703734
77,94.19067125443371
78,11.195105631281876
79,70.97684692703734
80,94.19067125443371
81,70.97684692703734
82,70.97684692703734
83,70.97684692703734
84,94.19067125443371
85,94.19067125443371
86,-21609.347561225026
87,94.19067125443371
88,70.97684692703734
89,70.97684692703734
90,70.97684692703734
91,-308.9401067904074
92,-23245.111284576564
93,70.97684692703734
94,-2823.3707899802985
95,94.19067125443371
96,94.19067125443371
97,-445.9198250000955
98,70.97684692703734
99,70.97684692703734
100,94.19067125443371
101,70.97684692703734
102,-211.28317838874256
103,70.97684692703734
104,70.97684692703734
105,70.97684692703734
106,70.97684692703734
107,-9786.841935259723
108,94.19067125443371
109,70.97684692703734
110,-2080.048358850936
111,70.97684692703734
112,94.19067125443371
113,70.97684692703734
114,70.97684692703734
115,70.97684692703734
116,70.97684692703734
117,70.97684692703734
118,70.97684692703734
119,-5130.401551007435
120,70.97684692703734
121,-4360.7934217309585
122,-24494.26544657094
123,70.97684692703734
124,-8838.205137002784
125,70.97684692703734
126,70.97684692703734
127,-388.32323873309196
128,-8202.823771865384
129,-2349.309466242323
130,70.97684692703734
131,-12176.622591179574
132,-55.09209720316102
133,-1568.380697839537
134,-12.259058355815455
135,-452.867817934766
136,-7466.360107557393
137,70.97684692703734
138,94.19067125443371
139,-8209.842341698279
140,70.97684692703734
141,94.19067125443371
142,-1287.0235148965523
143,70.97684692703734
144,-2720.030120534963
145,94.19067125443371
146,94.19067125443371
147,-7503.15130788812
148,-1847.5678936816503
149,70.97684692703734
150,-22464.70902943997
151,-504.72636593486163
152,70.97684692703734
153,70.97684692703734
154,-1318.0634840571943
155,70.97684692703734
156,94.19067125443371
157,-16637.23850289813
158,70.81433539743927
159,70.97684692703734
160,94.19067125443371
161,-2376.4518921168387
162,-8407.10637222805
163,70.97684692703734
164,70.97684692703734
165,-11474.50539228466
166,70.97684692703734
167,70.97684692703734
168,-1000.9894728746615
169,70.97684692703734
170,94.19067125443371
171,70.97684692703734
172,70.97684692703734
173,-4866.036773439362
174,70.97684692703734
175,70.97684692703734
176,70.97684692703734
177,70.97684692703734
178,-5863.922622793605
179,70.97684692703734
180,-1333.942233736756
181,70.97684692703734
182,70.97684692703734
183,94.19067125443371
184,70.97684692703734
185,70.97684692703734
186,-205.25275055195777
187,70.97684692703734
188,70.97684692703734
189,70.97684692703734
190,70.97684692703734
191,-6515.226626748079
192,70.97684692703734
193,-1037.5350444178314
194,70.97684692703734
195,-1519.9493617908515
196,-5182.437580922837
197,70.97684692703734
198,70.97684692703734
199,-3585.5514184965805
200,-1261.0210808856236
201,94.19067125443371
202,70.97684692703734
203,-37433.887608863326
204,94.19067125443371
205,-10469.479739219918
206,70.97684692703734
207,70.97684692703734
208,70.97684692703734
209,70.97684692703734
210,70.97684692703734
211,70.97684692703734
212,70.97684692703734
213,-27769.839957750373
214,-6402.615040969424
215,94.19067125443371
216,70.97684692703734
217,70.97684692703734
218,70.97684692703734
219,94.19067125443371
220,70.97684692703734
221,70.97684692703734
222,-14213.387328792629
223,-28714.68115383593
224,70.97684692703734
225,70.97684692703734
226,70.97684692703734
227,70.97684692703734
228,1197.8530121685603
229,70.97684692703734
230,94.19067125443371
231,70.97684692703734
232,-2990.0216639044115
233,94.19067125443371
234,70.97684692703734
235,-4479.0030309527865
236,-10017.660838178748
237,70.97684692703734
238,-4826.658314323589
239,70.97684692703734
240,70.97684692703734
241,70.97684692703734
242,-3457.298743752241
243,-16193.46247178845
244,-275.4877334669493
245,70.97684692703734
246,70.97684692703734
247,70.97684692703734
248,-123.45444726170496
249,70.97684692703734
250,-1372.0962654572854
251,-129.45737314732708
252,94.19067125443371
253,-5131.919529922203
254,-1192.5262419740804
255,70.97684692703734
256,-6136.267247918329
257,70.97684692703734
258,70.97684692703734
259,70.97684692703734
260,70.97684692703734
261,-3869.7722093853395
262,70.97684692703734
263,70.97684692703734
264,70.97684692703734
265,-9817.71769096892
266,-9189.614715168256
267,-8584.825475396032
268,70.97684692703734
269,94.19067125443371
270,-9991.459437802936
271,94.19067125443371
272,-1019.7790976106571
273,-9.2588455016936
274,70.97684692703734
275,70.97684692703734
276,-6483.588401280382
277,70.97684692703734
278,70.97684692703734
279,70.97684692703734
280,566.7474811829408
281,13.585275205065443
282,-8366.94226461738
283,94.19067125443371
284,-4830.6359924829885
285,-8682.567137646873
286,-3907.6970320418277
287,94.19067125443371
288,70.97684692703734
289,70.97684692703734
290,94.19067125443371
291,94.19067125443371
292,70.97684692703734
293,70.97684692703734
294,70.97684692703734
295,70.97684692703734
296,70.97684692703734
297,70.97684692703734
298,94.19067125443371
299,70.97684692703734
300,94.19067125443371
301,70.97684692703734
302,70.97684692703734
303,70.97684692703734
304,-13261.718483703396
305,94.19067125443371
306,70.97684692703734
307,-6950.649345160817
308,70.97684692703734
309,94.19067125443371
310,94.19067125443371
311,70.97684692703734
312,94.19067125443371
313,-8137.678471778774
314,70.97684692703734
315,70.97684692703734
316,70.97684692703734
317,70.97684692703734
318,70.97684692703734
319,70.97684692703734
320,70.97684692703734
321,94.19067125443371
322,70.97684692703734
323,70.97684692703734
324,-1946.5118733187142
325,-1075.2528225802016
326,70.97684692703734
327,70.97684692703734
328,-1160.235498733136
329,70.97684692703734
330,-19201.01784849422
331,-10341.456166294989
332,70.97684692703734
333,70.97684692703734
334,70.97684692703734
335,70.97684692703734
336,-8321.69951748328
337,70.97684692703734
338,70.97684692703734
339,-10811.098563830636
340,70.97684692703734
341,-7670.445519871057
342,-551.1120927954591
343,-182.88366354710115
344,70.97684692703734
345,70.97684692703734
346,-4886.220544050702
347,70.97684692703734
348,70.97684692703734
349,-3789.0830749574648
350,94.19067125443371
351,94.19067125443371
352,94.19067125443371
353,70.97684692703734
354,70.97684692703734
355,-441.3094979142616
356,-2429.070001089858
357,94.19067125443371
358,70.97684692703734
359,70.97684692703734
360,70.97684692703734
