Id,Predicted
1,-4.148145270520475
2,-3.2270036696033197
3,-4771.0898200000065
4,-1.0912661137933324
5,-0.8399854288943732
6,1.6990142210053936
7,0.9005043400561686
8,4.5424505108155095
9,5044.888079999999
10,-3.223252593040227
11,0.7626625768799917
12,-0.9251723995712886
13,-1400.7243033333377
14,3.386584797979425
15,-7354.376833333336
16,-0.5756782741743829
17,-374.84685999999977
18,0.834899203048057
19,-2840.785223333324
20,-9110.89071799999
21,-3687.495150000002
22,-7625.020763333358
23,0.8214191268259415
24,-2.5864861477622134
25,-1.311110203559246
26,0.9475435784987065
27,0.8214191268259415
28,-4.364276022938062
29,-2542.7193366666684
30,-0.9000805531029891
31,-25341.067933333285
32,-4.535464545429618
33,-4.134124275991591
34,0.12943058585686024
35,-0.215141275142741
36,-4.134124275991591
37,1.04406480650985
38,4.578967170160513
39,3.086079350864336
40,-2063.2356183333372
41,4.459027663395161
42,-7627.4132151904705
43,-1.0912661137933324
44,-1964.547726666669
45,0.6696500282088185
46,-6625.005226111055
47,-0.12231922627517788
48,-7487.1633504762185
49,-0.3276811798231366
50,-5756.266829999975
51,-3.4203232529723997
52,-1.1025929894020665
53,1.2101056249522089
54,1.04406480650985
55,-0.9082613922369273
56,-8850.949540000018
57,150.38177666666655
58,3.0814154549413733
59,-5.104977476930374
60,-0.05765803153974258
61,-8608.245140000006
62,8.491641344009713
63,0.9638577487851272
64,-2058.3066583333275
65,3189.2259499999996
66,-10.563438568798817
67,-3.310864207050108
68,1.514224055144316
69,1.668516919694636
70,-29668.665066999984
71,-7572.321309000018
72,-2.459909718945632
73,-0.48362967404141194
74,2.156206911801645
75,-0.019404961015340852
76,-1.523816140392772
77,0.5891043844880806
78,656.3990103296246
79,-1.6093000510577713
80,-3.736165139680813
81,-0.413873637729004
82,0.1277575762654771
83,-0.889351690537392
84,-1.9016694239710064
85,1.65490324193088
86,-23321.03737422226
87,0.9642876996615809
88,-0.1789607574530142
89,-2.300758254024879
90,-4.149279296385261
91,1369.7433676164728
92,-25139.060877222302
93,1.6294723319519362
94,-5270.474808725049
95,-2.3072674358582526
96,3.443689085216404
97,-1107.2805033333373
98,-0.12954552821062362
99,-3.3968696031145718
100,-0.17358992909042378
101,-1.4610300295341547
102,-573.8243150000005
103,2.883458751546689
104,0.54443760955562
105,1.1712273524367365
106,0.3372538962668393
107,-10776.56229085712
108,0.5661838901735152
109,0.22696787101822494
110,-1530.1264853809478
111,0.7608440892834717
112,-6.520600850910699
113,-6.1346400969057
114,0.04640835418882356
115,-0.8045701396519936
116,7.441022769406239
117,-4.494655764132068
118,2.0568468787090892
119,-4921.824369999983
120,0.5894805436731552
121,-5016.779156666672
122,-22574.68303000011
123,-0.24922451030216303
124,-9535.24342333332
125,-1.1968595733165217
126,0.2934923157491654
127,-1145.0203700000002
128,-9110.759099999992
129,-2855.0066530158692
130,-9.822166180031456
131,-12497.703821333324
132,2570.7259633333297
133,-2510.581266000001
134,1470.7781700000005
135,-965.3857133333381
136,-8081.19025777781
137,1.3933491011942767
138,4.422360008903279
139,-8644.626234666663
140,-2.3630247471792316
141,-2.6419945011640995
142,-1382.0985339999982
143,-1.4442129070097096
144,-1591.1624933333344
145,0.7249303241563061
